Zona Portuaria,SOCIEDAD PORTUARIA,TIPO DE SERVICIO,TIPO DE CARGA,EXPORTACION,IMPORTACIÓN,TRANSBORDO,TRANSITO INTERNACIONAL,FLUVIAL,CABOTAJE,MOVILIZACIONES A BORDO,TRANSITORIA,AÑO VIGENCIA,MES VIGENCIA,Departamento,Latitud,Longitud
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2806568,0,0,0,0,0,0,0,2018,12,MAGDALENA,10.88923297063992,-74.04277654824574
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2494652,0,0,0,0,0,0,0,2018,5,MAGDALENA,10.88923297063992,-74.04277654824574
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2614743,0,0,0,0,0,0,0,2018,8,MAGDALENA,10.88923297063992,-74.04277654824574
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2391596,0,0,0,0,0,0,0,2018,10,MAGDALENA,10.88923297063992,-74.04277654824574
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2812551,0,0,0,0,0,0,0,2018,3,MAGDALENA,10.88923297063992,-74.04277654824574
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2361848,0,0,0,0,0,0,0,2018,11,MAGDALENA,10.88923297063992,-74.04277654824574
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2296216,0,0,0,0,0,0,0,2018,4,MAGDALENA,10.88923297063992,-74.04277654824574
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2846110,0,0,0,0,0,0,0,2018,2,MAGDALENA,10.88923297063992,-74.04277654824574
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2904692,0,0,0,0,0,0,0,2018,9,MAGDALENA,10.88923297063992,-74.04277654824574
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2829171,0,0,0,0,0,0,0,2018,1,MAGDALENA,10.88923297063992,-74.04277654824574
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,30326,0,0,0,0,0,0,0,2018,8,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,52893,0,0,0,0,0,0,2018,5,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,814,0,0,0,0,0,0,2018,12,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,52076,0,0,0,0,0,0,2018,7,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,59287,0,0,0,0,0,0,2018,3,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,48709,0,0,0,0,0,0,2018,10,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,31086,0,0,0,0,0,0,0,2018,9,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,32650,0,0,0,0,0,0,0,2018,4,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,60955,0,0,0,0,0,0,0,2018,12,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,64896,0,0,0,0,0,0,0,2018,1,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,29311,0,0,0,0,0,0,0,2018,3,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,32008,0,0,0,0,0,0,2018,4,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,66203,0,0,0,0,0,0,0,2018,6,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,30794,0,0,0,0,0,0,0,2018,11,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,25201,0,0,0,0,0,0,2018,2,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,14353,0,0,0,0,0,0,2018,6,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,17270,0,0,0,0,0,0,2018,8,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,11326,0,0,0,0,0,0,0,2018,7,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,49502,0,0,0,0,0,0,2018,11,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,63943,0,0,0,0,0,0,2018,12,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,37650,0,0,0,0,0,0,2018,1,CÓRDOBA,9.587071984323645,-75.6699808100243
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,42311,0,0,0,0,0,0,2018,9,CÓRDOBA,9.587071984323645,-75.6699808100243
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,123983,0,0,0,0,0,0,0,2018,12,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,51555,23113,0,0,0,0,0,0,2018,6,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,644,24213,0,0,0,0,0,0,2018,2,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,258481,0,0,0,0,0,0,0,2018,4,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,35693,6386,0,0,0,0,0,0,2018,7,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,12016,13506,0,0,0,0,0,0,2018,1,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,35187,17267,0,0,0,0,0,0,2018,10,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,364080,0,0,0,0,0,0,0,2018,9,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,1887,22002,442,0,0,0,0,0,2018,12,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,39208,29833,809,0,0,42,0,0,2018,5,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,774,26358,788,0,0,0,0,0,2018,6,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,21927,16336,0,0,0,0,0,0,2018,3,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,1701,6658,0,0,0,0,0,0,2018,7,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,1351,21340,0,0,0,0,0,0,2018,11,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,38540,21632,455,0,0,1580,0,0,2018,9,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,179372,0,0,0,0,0,0,2018,1,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,26572,17807,518,0,0,63,0,0,2018,1,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,211782,0,0,0,0,0,0,2018,5,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,170219,0,0,0,0,0,0,2018,4,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,186988,0,0,0,0,0,0,2018,3,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,1096,24958,0,0,0,0,0,0,2018,5,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,220822,0,0,0,0,0,0,0,2018,6,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,47248,33077,809,0,0,110,0,0,2018,7,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,104504,0,0,0,0,0,0,2018,2,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,37496,21093,1579,0,0,135,0,0,2018,3,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,2442,16071,0,0,0,0,0,0,2018,4,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,183842,0,0,0,0,0,0,0,2018,8,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,385826,0,0,0,0,0,0,0,2018,5,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,47507,14335,0,0,0,0,0,0,2018,12,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,16411,18022,1554,0,0,136,0,0,2018,2,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,94061,0,0,0,0,0,0,0,2018,11,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,1898,13129,0,0,0,0,0,0,2018,10,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,17932,13482,0,0,0,0,0,0,2018,5,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,111802,0,0,0,0,0,0,2018,11,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,133823,0,0,0,0,0,0,2018,8,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,380956,0,0,0,0,0,0,0,2018,3,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,30521,22061,0,0,0,0,0,0,2018,2,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,205762,0,0,0,0,0,0,2018,10,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,25614,3000,0,0,0,0,0,0,2018,9,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,271702,0,0,0,0,0,0,2018,12,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,16774,4926,0,0,0,0,0,0,2018,11,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,52300,13719,0,0,0,0,0,0,2018,4,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,145517,0,0,0,0,0,0,0,2018,2,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,167841,0,0,0,0,0,0,2018,6,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,1974,10556,0,0,0,0,0,0,2018,8,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,1839,17897,0,0,0,3,0,0,2018,9,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,305913,0,0,0,0,0,0,0,2018,1,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,43979,24111,1060,0,0,49,0,0,2018,8,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,48298,24755,843,0,0,493,0,0,2018,11,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,873,15583,0,0,0,0,0,0,2018,3,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,901,14929,0,0,0,0,0,0,2018,1,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,55333,24786,625,0,0,0,0,0,2018,6,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,170804,0,0,0,0,0,0,2018,7,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,32748,19735,0,0,0,0,0,0,2018,8,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,44080,25826,1818,0,0,109,0,0,2018,4,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,35060,28951,3161,0,0,249,0,0,2018,12,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,237846,0,0,0,0,0,0,2018,9,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,297205,0,0,0,0,0,0,0,2018,7,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,247597,0,0,0,0,0,0,0,2018,10,MAGDALENA,11.12189435626587,-73.88527855066405
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,56390,21302,1486,0,0,1073,0,0,2018,10,MAGDALENA,11.12189435626587,-73.88527855066405
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,0,0,0,0,11445,0,0,2018,10,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,5130,0,0,0,0,0,0,2018,11,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,0,0,0,0,6689,0,0,2018,1,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,0,0,0,0,6282,0,0,2018,5,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,0,0,0,0,5546,0,0,2018,9,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,3401,5046,0,0,0,0,0,0,2018,7,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,0,0,0,0,2071,0,0,2018,3,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,0,0,0,0,15148,0,0,2018,7,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,3494,4884,0,0,0,0,0,0,2018,1,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,3992,0,0,0,2818,0,0,2018,4,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,0,0,0,0,17159,0,0,2018,3,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,3411,0,0,0,0,0,0,0,2018,10,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,0,0,0,0,2370,0,0,2018,6,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,3398,0,0,0,0,0,0,0,2018,5,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,0,0,0,747,5618,0,0,2018,12,ATLÁNTICO,10.84828864160194,-74.80617554883933
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,5224,0,0,0,0,0,0,2018,8,ATLÁNTICO,10.84828864160194,-74.80617554883933
